productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extUPC
487858,Smoliv - 021/198,Smoliv 021 198,https://tcgplayer-cdn.tcgplayer.com/product/487858_200w.jpg,3,22873,https://cpt.tcgcsv.com/b9W5,2025-02-07T20:20:35.147,1,021/198,Common,Grass,60,Basic,"[G] Nutrients
<br>Heal 30 damage from 1 of your Pokemon.",[1G] Spray Fluid (20),Rx2,None,1,0.01,0.1,4.95,0.08,,Normal,,
487859,Dolliv - 022/198,Dolliv 022 198,https://tcgplayer-cdn.tcgplayer.com/product/487859_200w.jpg,3,22873,https://cpt.tcgcsv.com/c9W5,2025-02-07T20:20:35.227,1,022/198,Common,Grass,90,Stage 1,[1] Slap (20),"[1G] Oil Pour (40)
<br>During your opponent’s next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn’t happen.",Rx2,None,1,0.01,0.15,4.95,0.11,,Reverse Holofoil,,
487859,Dolliv - 022/198,Dolliv 022 198,https://tcgplayer-cdn.tcgplayer.com/product/487859_200w.jpg,3,22873,https://cpt.tcgcsv.com/c9W5,2025-02-07T20:20:35.227,1,022/198,Common,Grass,90,Stage 1,[1] Slap (20),"[1G] Oil Pour (40)
<br>During your opponent’s next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn’t happen.",Rx2,None,1,0.01,0.1,4.95,0.06,,Normal,,
487860,Arboliva,Arboliva,https://tcgplayer-cdn.tcgplayer.com/product/487860_200w.jpg,3,22873,https://cpt.tcgcsv.com/d9W5,2025-02-07T20:20:35.37,1,023/198,Rare,Grass,150,Stage 2,[1GG] Solar Beam (150),,Rx2,None,2,0.01,0.15,5.95,0.15,,Holofoil,"<strong>Ability — Fill Oil</strong>
<br>When you play this Pokémon from your hand to evolve one of your Pokémon during your turn, you may heal all damage from 1 of your Pokémon.",
487860,Arboliva,Arboliva,https://tcgplayer-cdn.tcgplayer.com/product/487860_200w.jpg,3,22873,https://cpt.tcgcsv.com/d9W5,2025-02-07T20:20:35.37,1,023/198,Rare,Grass,150,Stage 2,[1GG] Solar Beam (150),,Rx2,None,2,0.01,0.2,4.95,0.19,,Reverse Holofoil,"<strong>Ability — Fill Oil</strong>
<br>When you play this Pokémon from your hand to evolve one of your Pokémon during your turn, you may heal all damage from 1 of your Pokémon.",
487861,Toedscool - 024/198,Toedscool 024 198,https://tcgplayer-cdn.tcgplayer.com/product/487861_200w.jpg,3,22873,https://cpt.tcgcsv.com/f9W5,2025-02-07T20:20:35.457,1,024/198,Common,Grass,50,Basic,"[G] Fury Attack
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,Rx2,None,1,0.01,0.1,4.95,0.04,,Normal,,
487861,Toedscool - 024/198,Toedscool 024 198,https://tcgplayer-cdn.tcgplayer.com/product/487861_200w.jpg,3,22873,https://cpt.tcgcsv.com/f9W5,2025-02-07T20:20:35.457,1,024/198,Common,Grass,50,Basic,"[G] Fury Attack
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,Rx2,None,1,0.05,0.18,4.95,0.16,,Reverse Holofoil,,
487862,Toedscool - 025/198,Toedscool 025 198,https://tcgplayer-cdn.tcgplayer.com/product/487862_200w.jpg,3,22873,https://cpt.tcgcsv.com/g9W5,2025-02-07T20:20:35.503,1,025/198,Common,Grass,60,Basic,"[G] Spore
<br>Your opponent’s Active Pokemon is now Asleep.",[2] Ram (10),Rx2,None,2,0.01,0.1,4.95,0.07,,Normal,,
487862,Toedscool - 025/198,Toedscool 025 198,https://tcgplayer-cdn.tcgplayer.com/product/487862_200w.jpg,3,22873,https://cpt.tcgcsv.com/g9W5,2025-02-07T20:20:35.503,1,025/198,Common,Grass,60,Basic,"[G] Spore
<br>Your opponent’s Active Pokemon is now Asleep.",[2] Ram (10),Rx2,None,2,0.01,0.15,4.95,0.08,,Reverse Holofoil,,
487864,Toedscruel,Toedscruel,https://tcgplayer-cdn.tcgplayer.com/product/487864_200w.jpg,3,22873,https://cpt.tcgcsv.com/j9W5,2025-02-07T20:20:35.563,1,026/198,Uncommon,Grass,120,Stage 1,"[G] Ominous Tentacles (30)
<br>You may choose an Energy attached to your  opponent’s Active Pokemon and move it to 1 of their Benched Pokemon.","[2G] Triple Smash
<br>Flip 3 coins. This attack does 80 damage times the number of heads.",Rx2,None,2,0.01,0.1,4.95,0.08,,Normal,,
487864,Toedscruel,Toedscruel,https://tcgplayer-cdn.tcgplayer.com/product/487864_200w.jpg,3,22873,https://cpt.tcgcsv.com/j9W5,2025-02-07T20:20:35.563,1,026/198,Uncommon,Grass,120,Stage 1,"[G] Ominous Tentacles (30)
<br>You may choose an Energy attached to your  opponent’s Active Pokemon and move it to 1 of their Benched Pokemon.","[2G] Triple Smash
<br>Flip 3 coins. This attack does 80 damage times the number of heads.",Rx2,None,2,0.05,0.18,4.95,0.11,,Reverse Holofoil,,
487866,Capsakid - 027/198,Capsakid 027 198,https://tcgplayer-cdn.tcgplayer.com/product/487866_200w.jpg,3,22873,https://cpt.tcgcsv.com/l9W5,2025-03-10T10:32:19.42,1,027/198,Common,Grass,60,Basic,"[1] Picante (10)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Burned.",,Rx2,None,1,0.01,0.1,4.95,0.08,0.04,Normal,,
487866,Capsakid - 027/198,Capsakid 027 198,https://tcgplayer-cdn.tcgplayer.com/product/487866_200w.jpg,3,22873,https://cpt.tcgcsv.com/l9W5,2025-03-10T10:32:19.42,1,027/198,Common,Grass,60,Basic,"[1] Picante (10)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Burned.",,Rx2,None,1,0.02,0.15,4.95,0.09,,Reverse Holofoil,,
487867,Capsakid - 028/198,Capsakid 028 198,https://tcgplayer-cdn.tcgplayer.com/product/487867_200w.jpg,3,22873,https://cpt.tcgcsv.com/m9W5,2025-02-07T20:20:35.66,1,028/198,Common,Grass,70,Basic,"[1] Spice UP
<br>Search your deck for a basic [R] Energy and attach it to this Pokemon. Then, shuffle your deck.",,Rx2,None,1,0.01,0.11,4.95,0.07,,Normal,,
487867,Capsakid - 028/198,Capsakid 028 198,https://tcgplayer-cdn.tcgplayer.com/product/487867_200w.jpg,3,22873,https://cpt.tcgcsv.com/m9W5,2025-02-07T20:20:35.66,1,028/198,Common,Grass,70,Basic,"[1] Spice UP
<br>Search your deck for a basic [R] Energy and attach it to this Pokemon. Then, shuffle your deck.",,Rx2,None,1,0.07,0.2,4.95,0.15,,Reverse Holofoil,,
487868,Scovillain - 029/198,Scovillain 029 198,https://tcgplayer-cdn.tcgplayer.com/product/487868_200w.jpg,3,22873,https://cpt.tcgcsv.com/n9W5,2025-02-07T20:20:35.737,1,029/198,Uncommon,Grass,110,Stage 1,"[1] Hot Bite (20)
<br>Your opponent’s Active Pokemon is now Burned.","[2G] Super Hot Yee-Haw (90)
<br>If this Pokemon has any [R] Energy attached to it, this attack does 90 more damage.",Rx2,None,1,0.05,0.2,4.95,0.17,,Reverse Holofoil,,
487868,Scovillain - 029/198,Scovillain 029 198,https://tcgplayer-cdn.tcgplayer.com/product/487868_200w.jpg,3,22873,https://cpt.tcgcsv.com/n9W5,2025-02-07T20:20:35.737,1,029/198,Uncommon,Grass,110,Stage 1,"[1] Hot Bite (20)
<br>Your opponent’s Active Pokemon is now Burned.","[2G] Super Hot Yee-Haw (90)
<br>If this Pokemon has any [R] Energy attached to it, this attack does 90 more damage.",Rx2,None,1,0.01,0.1,4.95,0.06,,Normal,,
487869,Growlithe - 030/198,Growlithe 030 198,https://tcgplayer-cdn.tcgplayer.com/product/487869_200w.jpg,3,22873,https://cpt.tcgcsv.com/p9W5,2025-02-07T20:20:35.783,1,030/198,Common,Fire,70,Basic,"[R] Relentless Flames (30x)
<br>Flip a coin until you get tails. This attack does 40 damage for each heads.",,Wx2,None,2,0.01,0.15,4.95,0.13,,Reverse Holofoil,,
487869,Growlithe - 030/198,Growlithe 030 198,https://tcgplayer-cdn.tcgplayer.com/product/487869_200w.jpg,3,22873,https://cpt.tcgcsv.com/p9W5,2025-02-07T20:20:35.783,1,030/198,Common,Fire,70,Basic,"[R] Relentless Flames (30x)
<br>Flip a coin until you get tails. This attack does 40 damage for each heads.",,Wx2,None,2,0.01,0.1,4.95,0.1,,Normal,,
487870,Growlithe - 031/198,Growlithe 031 198,https://tcgplayer-cdn.tcgplayer.com/product/487870_200w.jpg,3,22873,https://cpt.tcgcsv.com/q9W5,2025-02-07T20:20:35.85,1,031/198,Common,Fire,90,Basic,"[1] Stoke
<br>Search your deck for up to 2 basic [R] Energy cards and attach them to this Pokemon. Then, shuffle your deck.",[RRR] Fire Claw (70),Wx2,None,3,0.1,0.25,4.95,0.2,0.14,Reverse Holofoil,,
487870,Growlithe - 031/198,Growlithe 031 198,https://tcgplayer-cdn.tcgplayer.com/product/487870_200w.jpg,3,22873,https://cpt.tcgcsv.com/q9W5,2025-02-07T20:20:35.85,1,031/198,Common,Fire,90,Basic,"[1] Stoke
<br>Search your deck for up to 2 basic [R] Energy cards and attach them to this Pokemon. Then, shuffle your deck.",[RRR] Fire Claw (70),Wx2,None,3,0.01,0.14,4.95,0.11,,Normal,,
487872,Arcanine ex - 032/198,Arcanine ex 032 198,https://tcgplayer-cdn.tcgplayer.com/product/487872_200w.jpg,3,22873,https://cpt.tcgcsv.com/s9W5,2023-03-31T04:03:37.037,1,032/198,Double Rare,Fire,280,Stage 1,"[RR] Raging Claws (30+)
<br>This attack does 10 more damage for each damage counter on this Pokemon.","[RRR] Bright Flame (250)
<br>Discard 2 Energy from this Pokemon.",Wx2,None,3,0.25,0.99,15.0,0.74,0.82,Holofoil,Terastal: This Pokemon doesn’t take any damage from attacks while on the Bench.,
487873,Houndour - 033/198,Houndour 033 198,https://tcgplayer-cdn.tcgplayer.com/product/487873_200w.jpg,3,22873,https://cpt.tcgcsv.com/t9W5,2025-02-07T20:20:35.897,1,033/198,Common,Fire,70,Basic,[1] Bite (10),[1R] Flare (30),Wx2,None,1,0.03,0.15,4.95,0.1,,Reverse Holofoil,,
487873,Houndour - 033/198,Houndour 033 198,https://tcgplayer-cdn.tcgplayer.com/product/487873_200w.jpg,3,22873,https://cpt.tcgcsv.com/t9W5,2025-02-07T20:20:35.897,1,033/198,Common,Fire,70,Basic,[1] Bite (10),[1R] Flare (30),Wx2,None,1,0.01,0.1,4.95,0.06,,Normal,,
487874,Houndoom - 034/198,Houndoom 034 198,https://tcgplayer-cdn.tcgplayer.com/product/487874_200w.jpg,3,22873,https://cpt.tcgcsv.com/v9W5,2025-02-07T20:20:35.96,1,034/198,Common,Fire,120,Stage 1,[1] Sharp Fang (30),"[1RR] Fire Blast (150)
<br>Discard a [R] Energy attached to this Pokemon.",Wx2,None,2,0.03,0.15,4.95,0.09,,Reverse Holofoil,,
487874,Houndoom - 034/198,Houndoom 034 198,https://tcgplayer-cdn.tcgplayer.com/product/487874_200w.jpg,3,22873,https://cpt.tcgcsv.com/v9W5,2025-02-07T20:20:35.96,1,034/198,Common,Fire,120,Stage 1,[1] Sharp Fang (30),"[1RR] Fire Blast (150)
<br>Discard a [R] Energy attached to this Pokemon.",Wx2,None,2,0.01,0.1,4.95,0.09,0.04,Normal,,
487875,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/487875_200w.jpg,3,22873,https://cpt.tcgcsv.com/w9W5,2025-02-07T20:20:36.007,1,035/198,Uncommon,Fire,130,Basic,[2] Stampede (30),"[2R] Concentrated Fire (80x)
<br>Flip a coin for each [R] Energy attached to this Pokémon. This attack does 80 damage times the number of heads.",Wx2,None,3,0.02,0.2,4.95,0.16,,Reverse Holofoil,,
487875,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/487875_200w.jpg,3,22873,https://cpt.tcgcsv.com/w9W5,2025-02-07T20:20:36.007,1,035/198,Uncommon,Fire,130,Basic,[2] Stampede (30),"[2R] Concentrated Fire (80x)
<br>Flip a coin for each [R] Energy attached to this Pokémon. This attack does 80 damage times the number of heads.",Wx2,None,3,0.01,0.1,5.0,0.07,,Normal,,
487877,Crocalor,Crocalor,https://tcgplayer-cdn.tcgplayer.com/product/487877_200w.jpg,3,22873,https://cpt.tcgcsv.com/z9W5,2025-02-07T20:20:36.067,1,037/198,Uncommon,Fire,100,Stage 1,[1R] Bite (50),[1RR] Rolling Tackle (100),Wx2,None,3,0.01,0.1,4.95,0.09,,Normal,,
487877,Crocalor,Crocalor,https://tcgplayer-cdn.tcgplayer.com/product/487877_200w.jpg,3,22873,https://cpt.tcgcsv.com/z9W5,2025-02-07T20:20:36.067,1,037/198,Uncommon,Fire,100,Stage 1,[1R] Bite (50),[1RR] Rolling Tackle (100),Wx2,None,3,0.07,0.2,4.95,0.15,,Reverse Holofoil,,
487879,Skeledirge,Skeledirge,https://tcgplayer-cdn.tcgplayer.com/product/487879_200w.jpg,3,22873,https://cpt.tcgcsv.com/C9W5,2025-02-07T20:20:36.12,1,038/198,Rare,Fire,180,Stage 2,"[R] Fiery Vocals (50)
<br>Attach up to 2 Basic Energy cards from your discard pile to your Pokémon in any way you like.","[1RR] Blaze Shout (190)
<br>This Pokémon also does 30 damage to itself.",Wx2,None,3,0.01,0.15,4.99,0.11,0.1,Holofoil,,
487879,Skeledirge,Skeledirge,https://tcgplayer-cdn.tcgplayer.com/product/487879_200w.jpg,3,22873,https://cpt.tcgcsv.com/C9W5,2025-02-07T20:20:36.12,1,038/198,Rare,Fire,180,Stage 2,"[R] Fiery Vocals (50)
<br>Attach up to 2 Basic Energy cards from your discard pile to your Pokémon in any way you like.","[1RR] Blaze Shout (190)
<br>This Pokémon also does 30 damage to itself.",Wx2,None,3,0.09,0.22,4.95,0.21,,Reverse Holofoil,,
487881,Charcadet - 039/198,Charcadet 039 198,https://tcgplayer-cdn.tcgplayer.com/product/487881_200w.jpg,3,22873,https://cpt.tcgcsv.com/F9W5,2025-02-07T20:20:36.183,1,039/198,Common,Fire,60,Basic,"[R] Ember (30)
<br>Discard an Energy from this Pokemon.",,Wx2,None,1,0.01,0.1,4.95,0.08,,Normal,,
487881,Charcadet - 039/198,Charcadet 039 198,https://tcgplayer-cdn.tcgplayer.com/product/487881_200w.jpg,3,22873,https://cpt.tcgcsv.com/F9W5,2025-02-07T20:20:36.183,1,039/198,Common,Fire,60,Basic,"[R] Ember (30)
<br>Discard an Energy from this Pokemon.",,Wx2,None,1,0.05,0.2,4.95,0.17,,Reverse Holofoil,,
487882,Charcadet - 040/198,Charcadet 040 198,https://tcgplayer-cdn.tcgplayer.com/product/487882_200w.jpg,3,22873,https://cpt.tcgcsv.com/G9W5,2025-02-07T20:20:36.233,1,040/198,Common,Fire,70,Basic,[1RR] Heat Blast (60),,Wx2,None,1,0.01,0.1,4.95,0.08,,Normal,,
487882,Charcadet - 040/198,Charcadet 040 198,https://tcgplayer-cdn.tcgplayer.com/product/487882_200w.jpg,3,22873,https://cpt.tcgcsv.com/G9W5,2025-02-07T20:20:36.233,1,040/198,Common,Fire,70,Basic,[1RR] Heat Blast (60),,Wx2,None,1,0.01,0.2,4.95,0.15,,Reverse Holofoil,,
487883,Armarouge - 041/198,Armarouge 041 198,https://tcgplayer-cdn.tcgplayer.com/product/487883_200w.jpg,3,22873,https://cpt.tcgcsv.com/H9W5,2025-02-07T20:20:36.28,1,041/198,Rare,Fire,130,Stage 1,"[1RR] Flame Cannon (90)
<br>Your opponent's Active Pokemon is now Burned.",,Wx2,None,2,0.08,0.21,4.95,0.18,,Reverse Holofoil,"<strong>Ability — Fire Off</strong>
As often as you like during your turn, you may move a [R] Energy attached to 1 of your Benched Pokémon to your Active Pokémon.",
487883,Armarouge - 041/198,Armarouge 041 198,https://tcgplayer-cdn.tcgplayer.com/product/487883_200w.jpg,3,22873,https://cpt.tcgcsv.com/H9W5,2025-02-07T20:20:36.28,1,041/198,Rare,Fire,130,Stage 1,"[1RR] Flame Cannon (90)
<br>Your opponent's Active Pokemon is now Burned.",,Wx2,None,2,0.01,0.15,4.95,0.1,,Holofoil,"<strong>Ability — Fire Off</strong>
As often as you like during your turn, you may move a [R] Energy attached to 1 of your Benched Pokémon to your Active Pokémon.",
487885,Slowpoke - 042/198,Slowpoke 042 198,https://tcgplayer-cdn.tcgplayer.com/product/487885_200w.jpg,3,22873,https://cpt.tcgcsv.com/K9W5,2025-02-07T20:20:36.343,1,042/198,Common,Water,70,Basic,"[1] Rest
<br>This Pokemon is now Asleep. Heal 30 damage from it.",[1W] Headbutt (20),Lx2,None,2,0.01,0.19,4.95,0.17,,Reverse Holofoil,,
487885,Slowpoke - 042/198,Slowpoke 042 198,https://tcgplayer-cdn.tcgplayer.com/product/487885_200w.jpg,3,22873,https://cpt.tcgcsv.com/K9W5,2025-02-07T20:20:36.343,1,042/198,Common,Water,70,Basic,"[1] Rest
<br>This Pokemon is now Asleep. Heal 30 damage from it.",[1W] Headbutt (20),Lx2,None,2,0.01,0.15,4.95,0.14,,Normal,,
487887,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/487887_200w.jpg,3,22873,https://cpt.tcgcsv.com/M9W5,2025-02-07T20:20:36.39,1,043/198,Rare,Water,100,Stage 1,"[1W] Bubble Drain (60)
<br>Heal 30 damage from this Pokemon.",,Lx2,None,3,0.07,0.25,4.95,0.24,,Reverse Holofoil,"<strong>Ability — Strange Behavior</strong>
As often as you like during your turn, you may move a damage counter from 1 of your Pokemon to this Pokemon.",
487887,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/487887_200w.jpg,3,22873,https://cpt.tcgcsv.com/M9W5,2025-02-07T20:20:36.39,1,043/198,Rare,Water,100,Stage 1,"[1W] Bubble Drain (60)
<br>Heal 30 damage from this Pokemon.",,Lx2,None,3,0.01,0.18,4.95,0.17,0.12,Holofoil,"<strong>Ability — Strange Behavior</strong>
As often as you like during your turn, you may move a damage counter from 1 of your Pokemon to this Pokemon.",
487888,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/487888_200w.jpg,3,22873,https://cpt.tcgcsv.com/N9W5,2025-02-07T20:20:36.45,1,044/198,Common,Water,30,Basic,"[W] Leap
<br>Flip a coin. If heads, this attack does 10 damage to 1 of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",,Lx2,None,1,0.01,0.1,4.95,0.11,,Normal,,
487888,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/487888_200w.jpg,3,22873,https://cpt.tcgcsv.com/N9W5,2025-02-07T20:20:36.45,1,044/198,Common,Water,30,Basic,"[W] Leap
<br>Flip a coin. If heads, this attack does 10 damage to 1 of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",,Lx2,None,1,0.03,0.16,4.95,0.14,,Reverse Holofoil,,
487889,Gyarados ex - 045/198,Gyarados ex 045 198,https://tcgplayer-cdn.tcgplayer.com/product/487889_200w.jpg,3,22873,https://cpt.tcgcsv.com/P9W5,2023-03-31T04:03:37.037,1,045/198,Double Rare,Water,300,Stage 1,[WWW] Waterfall (100),"[2WWW] Tyrannical Tail: (180+)
<br>If your opponent’s Active Pokémon already has any damage counters on it, this attack does 180 more damage.",Lx2,None,4,0.45,1.12,12.95,0.94,1.49,Holofoil,Terastal: This Pokemon doesn’t take any damage from attacks while on the Bench.,
487891,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/487891_200w.jpg,3,22873,https://cpt.tcgcsv.com/R9W5,2025-02-07T20:20:36.5,1,046/198,Common,Water,70,Basic,[W] Rain Splash (10),[2] Razor Fin (20),Lx2,None,1,0.02,0.15,4.95,0.11,,Reverse Holofoil,,
487891,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/487891_200w.jpg,3,22873,https://cpt.tcgcsv.com/R9W5,2025-02-07T20:20:36.5,1,046/198,Common,Water,70,Basic,[W] Rain Splash (10),[2] Razor Fin (20),Lx2,None,1,0.01,0.1,4.95,0.07,0.02,Normal,,
487893,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/487893_200w.jpg,3,22873,https://cpt.tcgcsv.com/T9W5,2025-02-07T20:20:36.577,1,047/198,Uncommon,Water,120,Stage 1,"[2] Hydro (50+)
<br>This attack does 20 more damage for each [W] Energy attached to this Pokémon.",,Lx2,None,1,0.01,0.1,4.95,0.08,,Normal,,
487893,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/487893_200w.jpg,3,22873,https://cpt.tcgcsv.com/T9W5,2025-02-07T20:20:36.577,1,047/198,Uncommon,Water,120,Stage 1,"[2] Hydro (50+)
<br>This attack does 20 more damage for each [W] Energy attached to this Pokémon.",,Lx2,None,1,0.05,0.16,4.95,0.14,,Reverse Holofoil,,
487894,Alomomola,Alomomola,https://tcgplayer-cdn.tcgplayer.com/product/487894_200w.jpg,3,22873,https://cpt.tcgcsv.com/V9W5,2025-02-07T20:20:36.623,1,048/198,Common,Water,120,Basic,[1W] Surf (30),"[1WW] Aqua Splash (120)
<br>This Pokémon can’t attack during your next turn.",Lx2,None,2,0.01,0.15,4.95,0.05,,Normal,,
487894,Alomomola,Alomomola,https://tcgplayer-cdn.tcgplayer.com/product/487894_200w.jpg,3,22873,https://cpt.tcgcsv.com/V9W5,2025-02-07T20:20:36.623,1,048/198,Common,Water,120,Basic,[1W] Surf (30),"[1WW] Aqua Splash (120)
<br>This Pokémon can’t attack during your next turn.",Lx2,None,2,0.03,0.15,4.95,0.09,,Reverse Holofoil,,
487895,Clauncher - 049/198,Clauncher 049 198,https://tcgplayer-cdn.tcgplayer.com/product/487895_200w.jpg,3,22873,https://cpt.tcgcsv.com/W9W5,2025-02-07T20:20:36.69,1,049/198,Common,Water,70,Basic,[W] Vice Grip (10),,Lx2,None,1,0.01,0.1,4.95,0.05,,Normal,,
487895,Clauncher - 049/198,Clauncher 049 198,https://tcgplayer-cdn.tcgplayer.com/product/487895_200w.jpg,3,22873,https://cpt.tcgcsv.com/W9W5,2025-02-07T20:20:36.69,1,049/198,Common,Water,70,Basic,[W] Vice Grip (10),,Lx2,None,1,0.01,0.15,4.95,0.08,,Reverse Holofoil,,
487897,Clawitzer,Clawitzer,https://tcgplayer-cdn.tcgplayer.com/product/487897_200w.jpg,3,22873,https://cpt.tcgcsv.com/Z9W5,2025-02-07T20:20:36.737,1,050/198,Common,Water,120,Stage 1,[1W] Water Gun (50),"[1WW] Aqua Cannon (160)
<br>This Pokemon can’t attack during your next turn.",Lx2,None,2,0.01,0.15,4.95,0.08,,Reverse Holofoil,,
487897,Clawitzer,Clawitzer,https://tcgplayer-cdn.tcgplayer.com/product/487897_200w.jpg,3,22873,https://cpt.tcgcsv.com/Z9W5,2025-02-07T20:20:36.737,1,050/198,Common,Water,120,Stage 1,[1W] Water Gun (50),"[1WW] Aqua Cannon (160)
<br>This Pokemon can’t attack during your next turn.",Lx2,None,2,0.01,0.1,4.95,0.05,,Normal,,
487898,Bruxish,Bruxish,https://tcgplayer-cdn.tcgplayer.com/product/487898_200w.jpg,3,22873,https://cpt.tcgcsv.com/-9W5,2025-02-07T20:20:36.8,1,051/198,Common,Water,100,Basic,"[W] Vivid Charge
<br>Search your deck for up to 3 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",[1W] Wave Splash (60),Lx2,None,1,0.01,0.1,4.95,0.08,,Normal,,
487898,Bruxish,Bruxish,https://tcgplayer-cdn.tcgplayer.com/product/487898_200w.jpg,3,22873,https://cpt.tcgcsv.com/-9W5,2025-02-07T20:20:36.8,1,051/198,Common,Water,100,Basic,"[W] Vivid Charge
<br>Search your deck for up to 3 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",[1W] Wave Splash (60),Lx2,None,1,0.05,0.19,4.95,0.14,,Reverse Holofoil,,
487899,Quaxwell,Quaxwell,https://tcgplayer-cdn.tcgplayer.com/product/487899_200w.jpg,3,22873,https://cpt.tcgcsv.com/_9W5,2025-02-07T20:20:36.867,1,053/198,Uncommon,Water,100,Stage 1,[W] Rain Splash (20),[2W] Spiral Kick (70),Lx2,None,1,0.01,0.1,4.95,0.08,,Normal,,
487899,Quaxwell,Quaxwell,https://tcgplayer-cdn.tcgplayer.com/product/487899_200w.jpg,3,22873,https://cpt.tcgcsv.com/_9W5,2025-02-07T20:20:36.867,1,053/198,Uncommon,Water,100,Stage 1,[W] Rain Splash (20),[2W] Spiral Kick (70),Lx2,None,1,0.09,0.19,4.95,0.17,,Reverse Holofoil,,
487902,Quaquaval,Quaquaval,https://tcgplayer-cdn.tcgplayer.com/product/487902_200w.jpg,3,22873,https://cpt.tcgcsv.com/3bW5,2025-02-07T20:20:36.947,1,054/198,Rare,Water,170,Stage 2,[2W] Hydro Kick (140),,Lx2,None,2,0.08,0.2,4.95,0.14,,Reverse Holofoil,"<strong>Ability — Energy Carnival</strong>
<br>Once during your turn, you may attach a Basic Energy card from your hand to 1 of your Pokémon.",
487902,Quaquaval,Quaquaval,https://tcgplayer-cdn.tcgplayer.com/product/487902_200w.jpg,3,22873,https://cpt.tcgcsv.com/3bW5,2025-02-07T20:20:36.947,1,054/198,Rare,Water,170,Stage 2,[2W] Hydro Kick (140),,Lx2,None,2,0.01,0.15,10.44,0.1,0.1,Holofoil,"<strong>Ability — Energy Carnival</strong>
<br>Once during your turn, you may attach a Basic Energy card from your hand to 1 of your Pokémon.",
487903,Wiglett - 055/198,Wiglett 055 198,https://tcgplayer-cdn.tcgplayer.com/product/487903_200w.jpg,3,22873,https://cpt.tcgcsv.com/5bW5,2025-02-07T20:20:37.01,1,055/198,Common,Water,50,Basic,"[W] Twist (10)
<br>Flip a coin. If heads, during your opponent’s next turn, prevent all damage from and effects of attacks done to this Pokémon.",,Lx2,None,1,0.02,0.2,4.95,0.18,,Reverse Holofoil,,
487903,Wiglett - 055/198,Wiglett 055 198,https://tcgplayer-cdn.tcgplayer.com/product/487903_200w.jpg,3,22873,https://cpt.tcgcsv.com/5bW5,2025-02-07T20:20:37.01,1,055/198,Common,Water,50,Basic,"[W] Twist (10)
<br>Flip a coin. If heads, during your opponent’s next turn, prevent all damage from and effects of attacks done to this Pokémon.",,Lx2,None,1,0.01,0.1,4.95,0.07,,Normal,,
487905,Wiglett - 056/198,Wiglett 056 198,https://tcgplayer-cdn.tcgplayer.com/product/487905_200w.jpg,3,22873,https://cpt.tcgcsv.com/7bW5,2025-02-07T20:20:37.07,1,056/198,Common,Water,60,Basic,"[1] Dib a Bit
<br>Flip a coin. If heads, discard the top card of your opponent’s deck.",[2] Ram (20),Lx2,None,1,0.01,0.11,4.95,0.09,,Normal,,
487905,Wiglett - 056/198,Wiglett 056 198,https://tcgplayer-cdn.tcgplayer.com/product/487905_200w.jpg,3,22873,https://cpt.tcgcsv.com/7bW5,2025-02-07T20:20:37.07,1,056/198,Common,Water,60,Basic,"[1] Dib a Bit
<br>Flip a coin. If heads, discard the top card of your opponent’s deck.",[2] Ram (20),Lx2,None,1,0.05,0.2,4.95,0.17,0.16,Reverse Holofoil,,
487906,Wugtrio,Wugtrio,https://tcgplayer-cdn.tcgplayer.com/product/487906_200w.jpg,3,22873,https://cpt.tcgcsv.com/8bW5,2025-02-07T20:20:37.133,1,057/198,Uncommon,Water,90,Stage 1,[W] Headbutt (30),"[3] Sea Tunneling
<br>Flip 3 coins. For each heads, discard the top 3 cards of your opponent’s deck.",Lx2,None,2,0.05,0.19,4.95,0.14,,Reverse Holofoil,,
